panel,metric,eval_mode,fold,strategy,budget_factor,is_primary,coverage_upper_bound,target_k,budget,n,disagreement_lambda,worst_source_recall,worst_source_ndcg,worst_source_normalized_utility,minimax_recall_regret,minimax_ndcg_regret,portfolio_size,portfolio_coverage,paired_diff_recall,paired_diff_recall_ci95_low,paired_diff_recall_ci95_high,material_paired_diff_recall,material_paired_diff_recall_ci95_low,material_paired_diff_recall_ci95_high,full_proc_delta_j_recall,full_proc_delta_j_recall_ci95_low,full_proc_delta_j_recall_ci95_high,full_proc_delta_m_recall,full_proc_delta_m_recall_ci95_low,full_proc_delta_m_recall_ci95_high,full_proc_delta_best_recall,full_proc_delta_best_recall_ci95_low,full_proc_delta_best_recall_ci95_high,baseline_strategy,n_test,paired_diff_ndcg
P0,F4_KelvinOp,full_panel,,balanced_union,1.5,False,False,57.0,86.0,573.0,,0.8245614035087719,0.8623569822442073,0.8245614035087719,0.17543859649122806,0.13764301775579268,86,0.15008726003490402,0.006048387096774193,-0.02217741935483871,0.034274193548387094,0.5263157894736843,0.31578947368421056,0.6181818181818182,0.5263157894736843,0.4181818181818182,0.6167045454545452,0.5789473684210527,0.45,0.6491228070175439,0.5263157894736843,0.416627358490566,0.6000862068965513,jarvis_only,,
P0,F4_KelvinOp,full_panel,,disagreement_abstention,1.5,False,False,57.0,86.0,573.0,0.0,0.5614035087719298,0.9063994517787621,0.5614035087719298,0.4385964912280702,0.09360054822123787,86,0.15008726003490402,0.010080645161290322,-0.020161290322580645,0.04032258064516129,0.2631578947368421,0.10340444184687315,0.37499999999999994,0.2631578947368421,0.14035087719298245,0.3729343220338981,0.3157894736842105,0.16666666666666669,0.40985802107728325,0.2631578947368421,0.13333333333333336,0.35593220338983045,jarvis_only,,
P0,F4_KelvinOp,full_panel,,minimax_oracle,1.5,False,False,57.0,86.0,573.0,,0.5789473684210527,0.9083834825826099,0.5789473684210527,0.42105263157894735,0.09161651741739008,86,0.15008726003490402,0.010080645161290322,-0.020161290322580645,0.04032258064516129,0.28070175438596495,0.10344827586206895,0.3859649122807018,0.28070175438596495,0.22807017543859653,0.44067796610169485,0.33333333333333337,0.2498975409836065,0.4655172413793104,0.28070175438596495,0.22033898305084743,0.41818181818181815,jarvis_only,,
P0,F4_KelvinOp,full_panel,,jarvis_only,2.0,False,False,57.0,114.0,573.0,,0.3333333333333333,0.6902776559252017,0.3333333333333333,0.6666666666666667,0.30972234407479826,114,0.19895287958115182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,-0.12962962962962962,0.15791562238930654,0.0,-0.12962962962962962,0.0,jarvis_only,,
P0,F4_KelvinOp,full_panel,,mp_only,2.0,False,False,57.0,114.0,573.0,,0.3157894736842105,0.7215166926102465,0.3157894736842105,0.6842105263157895,0.27848330738975346,114,0.19895287958115182,0.008064516129032258,-0.038306451612903226,0.056451612903225805,-0.017543859649122806,-0.16666666666666663,0.15789473684210525,-0.017543859649122806,-0.15791562238930665,0.12962962962962962,0.0,0.0,0.0,-0.017543859649122806,-0.15791562238930665,0.0,jarvis_only,,
P0,F4_KelvinOp,full_panel,,average_percentile,2.0,False,False,57.0,114.0,573.0,,0.5964912280701754,0.8976206802073242,0.5964912280701754,0.4035087719298246,0.10237931979267578,114,0.19895287958115182,0.012096774193548387,-0.02217741935483871,0.04838709677419355,0.2631578947368421,0.08620689655172414,0.4,0.2631578947368421,0.1111111111111111,0.388912429378531,0.2807017543859649,0.1607142857142857,0.4,0.2631578947368421,0.1071428571428572,0.35195386064030076,jarvis_only,,
P0,F4_KelvinOp,full_panel,,borda_count,2.0,False,False,57.0,114.0,573.0,,0.5964912280701754,0.8976206802073242,0.5964912280701754,0.4035087719298246,0.10237931979267578,114,0.19895287958115182,0.012096774193548387,-0.02217741935483871,0.04838709677419355,0.2631578947368421,0.08620689655172414,0.4,0.2631578947368421,0.1111111111111111,0.3888888888888889,0.2807017543859649,0.1607142857142857,0.4,0.2631578947368421,0.1071428571428572,0.35593220338983045,jarvis_only,,
P0,F4_KelvinOp,full_panel,,maximin_percentile,2.0,False,False,57.0,114.0,573.0,,0.5263157894736842,0.8934049698760769,0.5263157894736842,0.4736842105263158,0.10659503012392313,114,0.19895287958115182,0.008064516129032258,-0.03024193548387097,0.046370967741935484,0.19298245614035087,0.017857142857142905,0.309090909090909,0.19298245614035087,0.051724137931034475,0.2857142857142857,0.21052631578947367,0.05555555555555558,0.3,0.19298245614035087,0.03448275862068967,0.25862068965517243,jarvis_only,,
P0,F4_KelvinOp,full_panel,,intersection_first,2.0,False,False,57.0,114.0,573.0,,0.5964912280701754,0.8976206802073242,0.5964912280701754,0.4035087719298246,0.10237931979267578,114,0.19895287958115182,0.012096774193548387,-0.02217741935483871,0.04838709677419355,0.2631578947368421,0.08620689655172414,0.4,0.2631578947368421,0.1111111111111111,0.388912429378531,0.2807017543859649,0.1607142857142857,0.4,0.2631578947368421,0.1071428571428572,0.35195386064030076,jarvis_only,,
P0,F4_KelvinOp,full_panel,,balanced_union,2.0,False,True,57.0,114.0,573.0,,1.0,0.8535684005996269,1.0,0.0,0.1464315994003731,114,0.19895287958115182,-0.006048387096774193,-0.04032258064516129,0.028225806451612902,0.6666666666666667,0.4426229508196721,0.7678571428571428,0.6666666666666667,0.5356834975369458,0.7857142857142857,0.6842105263157895,0.543859649122807,0.8181818181818181,0.6666666666666667,0.5178571428571428,0.7666666666666666,jarvis_only,,
P0,F4_KelvinOp,full_panel,,disagreement_abstention,2.0,False,False,57.0,114.0,573.0,0.0,0.5964912280701754,0.8976206802073242,0.5964912280701754,0.4035087719298246,0.10237931979267578,114,0.19895287958115182,0.012096774193548387,-0.02217741935483871,0.04838709677419355,0.2631578947368421,0.08620689655172414,0.4,0.2631578947368421,0.1111111111111111,0.388912429378531,0.2807017543859649,0.1607142857142857,0.4,0.2631578947368421,0.1071428571428572,0.35195386064030076,jarvis_only,,
P0,F4_KelvinOp,full_panel,,minimax_oracle,2.0,False,False,57.0,114.0,573.0,,0.6491228070175439,0.9041533740326323,0.6491228070175439,0.3508771929824561,0.0958466259673677,114,0.19895287958115182,0.010080645161290322,-0.02424395161290322,0.046370967741935484,0.31578947368421056,0.1509198113207547,0.4211195361284564,0.31578947368421056,0.22413793103448276,0.4576271186440678,0.33333333333333337,0.2321428571428571,0.482772988505747,0.31578947368421056,0.21052631578947367,0.4285714285714285,jarvis_only,,
P0,F4_KelvinOp,cv_fold,0.0,jarvis_only,1.0,True,False,,,,,0.18181818181818182,0.6797810550625117,,0.8181818181818181,,11,0.09734513274336283,0.0,,,,,,,,,,,,,,,,113.0,0.0
P0,F4_KelvinOp,cv_fold,0.0,mp_only,1.0,True,False,,,,,0.18181818181818182,0.6618764118028331,,0.8181818181818181,,11,0.09734513274336283,0.0,,,,,,,,,,,,,,,,113.0,-0.017904643259678665
P0,F4_KelvinOp,cv_fold,0.0,average_percentile,1.0,True,False,,,,,0.45454545454545453,0.8995051451756069,,0.5454545454545454,,11,0.09734513274336283,0.2727272727272727,,,,,,,,,,,,,,,,113.0,0.21972409011309513
P0,F4_KelvinOp,cv_fold,0.0,borda_count,1.0,True,False,,,,,0.45454545454545453,0.8995051451756069,,0.5454545454545454,,11,0.09734513274336283,0.2727272727272727,,,,,,,,,,,,,,,,113.0,0.21972409011309513
P0,F4_KelvinOp,cv_fold,0.0,maximin_percentile,1.0,True,False,,,,,0.36363636363636365,0.9075112288678543,,0.6363636363636364,,11,0.09734513274336283,0.18181818181818182,,,,,,,,,,,,,,,,113.0,0.22773017380534255
P0,F4_KelvinOp,cv_fold,0.0,intersection_first,1.0,True,False,,,,,0.45454545454545453,0.8995051451756069,,0.5454545454545454,,11,0.09734513274336283,0.2727272727272727,,,,,,,,,,,,,,,,113.0,0.21972409011309513
P0,F4_KelvinOp,cv_fold,0.0,balanced_union,1.0,True,False,,,,,0.5454545454545454,0.9028067608876824,,0.4545454545454546,,11,0.09734513274336283,0.3636363636363636,,,,,,,,,,,,,,,,113.0,0.22302570582517067
P0,F4_KelvinOp,cv_fold,0.0,disagreement_abstention,1.0,True,False,,,,0.0,0.45454545454545453,0.8995051451756069,,0.5454545454545454,,11,0.09734513274336283,0.2727272727272727,,,,,,,,,,,,,,,,113.0,0.21972409011309513
P0,F4_KelvinOp,cv_fold,0.0,minimax_oracle,1.0,True,False,,,,,0.45454545454545453,0.8995051451756069,,0.5454545454545454,,11,0.09734513274336283,0.2727272727272727,,,,,,,,,,,,,,,,113.0,0.21972409011309513
P0,F4_KelvinOp,cv_fold,1.0,jarvis_only,1.0,True,False,,,,,0.08333333333333333,0.5209460267783375,,0.9166666666666666,,12,0.09917355371900827,0.0,,,,,,,,,,,,,,,,121.0,-0.09158251647309701
P0,F4_KelvinOp,cv_fold,1.0,mp_only,1.0,True,False,,,,,0.08333333333333333,0.6125285432514345,,0.9166666666666666,,12,0.09917355371900827,0.0,,,,,,,,,,,,,,,,121.0,0.0
P0,F4_KelvinOp,cv_fold,1.0,average_percentile,1.0,True,False,,,,,0.25,0.8693096818202226,,0.75,,12,0.09917355371900827,0.16666666666666669,,,,,,,,,,,,,,,,121.0,0.25678113856878815
P0,F4_KelvinOp,cv_fold,1.0,borda_count,1.0,True,False,,,,,0.25,0.8693096818202226,,0.75,,12,0.09917355371900827,0.16666666666666669,,,,,,,,,,,,,,,,121.0,0.25678113856878815
P0,F4_KelvinOp,cv_fold,1.0,maximin_percentile,1.0,True,False,,,,,0.16666666666666666,0.8638998724166681,,0.8333333333333334,,12,0.09917355371900827,0.08333333333333333,,,,,,,,,,,,,,,,121.0,0.25137132916523364
P0,F4_KelvinOp,cv_fold,1.0,intersection_first,1.0,True,False,,,,,0.25,0.8693096818202226,,0.75,,12,0.09917355371900827,0.16666666666666669,,,,,,,,,,,,,,,,121.0,0.25678113856878815
P0,F4_KelvinOp,cv_fold,1.0,balanced_union,1.0,True,False,,,,,0.5,0.8480030370053954,,0.5,,12,0.09917355371900827,0.4166666666666667,,,,,,,,,,,,,,,,121.0,0.2354744937539609
P0,F4_KelvinOp,cv_fold,1.0,disagreement_abstention,1.0,True,False,,,,0.0,0.25,0.8693096818202226,,0.75,,12,0.09917355371900827,0.16666666666666669,,,,,,,,,,,,,,,,121.0,0.25678113856878815
P0,F4_KelvinOp,cv_fold,1.0,minimax_oracle,1.0,True,False,,,,,0.4166666666666667,0.8646582851978961,,0.5833333333333333,,12,0.09917355371900827,0.33333333333333337,,,,,,,,,,,,,,,,121.0,0.25212974194646165
P0,F4_KelvinOp,cv_fold,2.0,jarvis_only,1.0,True,False,,,,,0.2222222222222222,0.7289726934502174,,0.7777777777777778,,9,0.09574468085106383,0.0,,,,,,,,,,,,,,,,94.0,0.0
P0,F4_KelvinOp,cv_fold,2.0,mp_only,1.0,True,False,,,,,0.2222222222222222,0.6796628696539456,,0.7777777777777778,,9,0.09574468085106383,0.0,,,,,,,,,,,,,,,,94.0,-0.0493098237962718
P0,F4_KelvinOp,cv_fold,2.0,average_percentile,1.0,True,False,,,,,0.5555555555555556,0.9233155914136812,,0.4444444444444444,,9,0.09574468085106383,0.33333333333333337,,,,,,,,,,,,,,,,94.0,0.19434289796346382
P0,F4_KelvinOp,cv_fold,2.0,borda_count,1.0,True,False,,,,,0.5555555555555556,0.9233155914136812,,0.4444444444444444,,9,0.09574468085106383,0.33333333333333337,,,,,,,,,,,,,,,,94.0,0.19434289796346382
P0,F4_KelvinOp,cv_fold,2.0,maximin_percentile,1.0,True,False,,,,,0.4444444444444444,0.9158142321732613,,0.5555555555555556,,9,0.09574468085106383,0.2222222222222222,,,,,,,,,,,,,,,,94.0,0.18684153872304388
P0,F4_KelvinOp,cv_fold,2.0,intersection_first,1.0,True,False,,,,,0.5555555555555556,0.9233155914136812,,0.4444444444444444,,9,0.09574468085106383,0.33333333333333337,,,,,,,,,,,,,,,,94.0,0.19434289796346382
P0,F4_KelvinOp,cv_fold,2.0,balanced_union,1.0,True,False,,,,,0.5555555555555556,0.915529855681724,,0.4444444444444444,,9,0.09574468085106383,0.33333333333333337,,,,,,,,,,,,,,,,94.0,0.18655716223150653
P0,F4_KelvinOp,cv_fold,2.0,disagreement_abstention,1.0,True,False,,,,0.0,0.5555555555555556,0.9233155914136812,,0.4444444444444444,,9,0.09574468085106383,0.33333333333333337,,,,,,,,,,,,,,,,94.0,0.19434289796346382
P0,F4_KelvinOp,cv_fold,2.0,minimax_oracle,1.0,True,False,,,,,0.5555555555555556,0.9233155914136812,,0.4444444444444444,,9,0.09574468085106383,0.33333333333333337,,,,,,,,,,,,,,,,94.0,0.19434289796346382
P0,F4_KelvinOp,cv_fold,3.0,jarvis_only,1.0,True,False,,,,,0.38461538461538464,0.7891799319424145,,0.6153846153846154,,13,0.1,0.0,,,,,,,,,,,,,,,,130.0,-0.00013659166102697462
P0,F4_KelvinOp,cv_fold,3.0,mp_only,1.0,True,False,,,,,0.38461538461538464,0.7893165236034415,,0.6153846153846154,,13,0.1,0.0,,,,,,,,,,,,,,,,130.0,0.0
P0,F4_KelvinOp,cv_fold,3.0,average_percentile,1.0,True,False,,,,,0.6153846153846154,0.9337363019872628,,0.3846153846153846,,13,0.1,0.23076923076923078,,,,,,,,,,,,,,,,130.0,0.14441977838382125
P0,F4_KelvinOp,cv_fold,3.0,borda_count,1.0,True,False,,,,,0.6153846153846154,0.9337363019872628,,0.3846153846153846,,13,0.1,0.23076923076923078,,,,,,,,,,,,,,,,130.0,0.14441977838382125
P0,F4_KelvinOp,cv_fold,3.0,maximin_percentile,1.0,True,False,,,,,0.5384615384615384,0.9292211725744083,,0.46153846153846156,,13,0.1,0.1538461538461538,,,,,,,,,,,,,,,,130.0,0.13990464897096677
P0,F4_KelvinOp,cv_fold,3.0,intersection_first,1.0,True,False,,,,,0.6153846153846154,0.9337363019872628,,0.3846153846153846,,13,0.1,0.23076923076923078,,,,,,,,,,,,,,,,130.0,0.14441977838382125
P0,F4_KelvinOp,cv_fold,3.0,balanced_union,1.0,True,False,,,,,0.6923076923076923,0.9318935593134533,,0.3076923076923077,,13,0.1,0.30769230769230765,,,,,,,,,,,,,,,,130.0,0.1425770357100118
P0,F4_KelvinOp,cv_fold,3.0,disagreement_abstention,1.0,True,False,,,,0.0,0.6153846153846154,0.9337363019872628,,0.3846153846153846,,13,0.1,0.23076923076923078,,,,,,,,,,,,,,,,130.0,0.14441977838382125
P0,F4_KelvinOp,cv_fold,3.0,minimax_oracle,1.0,True,False,,,,,0.6153846153846154,0.9337363019872628,,0.3846153846153846,,13,0.1,0.23076923076923078,,,,,,,,,,,,,,,,130.0,0.14441977838382125
P0,F4_KelvinOp,cv_fold,4.0,jarvis_only,1.0,True,False,,,,,0.18181818181818182,0.6242036705772965,,0.8181818181818181,,11,0.09565217391304348,0.0,,,,,,,,,,,,,,,,115.0,-0.029393322012525536
P0,F4_KelvinOp,cv_fold,4.0,mp_only,1.0,True,False,,,,,0.18181818181818182,0.6535969925898221,,0.8181818181818181,,11,0.09565217391304348,0.0,,,,,,,,,,,,,,,,115.0,0.0
P0,F4_KelvinOp,cv_fold,4.0,average_percentile,1.0,True,False,,,,,0.2727272727272727,0.899899054224954,,0.7272727272727273,,11,0.09565217391304348,0.09090909090909088,,,,,,,,,,,,,,,,115.0,0.2463020616351319
P0,F4_KelvinOp,cv_fold,4.0,borda_count,1.0,True,False,,,,,0.2727272727272727,0.899899054224954,,0.7272727272727273,,11,0.09565217391304348,0.09090909090909088,,,,,,,,,,,,,,,,115.0,0.2463020616351319
P0,F4_KelvinOp,cv_fold,4.0,maximin_percentile,1.0,True,False,,,,,0.2727272727272727,0.8932383742066167,,0.7272727272727273,,11,0.09565217391304348,0.09090909090909088,,,,,,,,,,,,,,,,115.0,0.2396413816167946
P0,F4_KelvinOp,cv_fold,4.0,intersection_first,1.0,True,False,,,,,0.2727272727272727,0.899899054224954,,0.7272727272727273,,11,0.09565217391304348,0.09090909090909088,,,,,,,,,,,,,,,,115.0,0.2463020616351319
P0,F4_KelvinOp,cv_fold,4.0,balanced_union,1.0,True,False,,,,,0.5454545454545454,0.8777831215103127,,0.4545454545454546,,11,0.09565217391304348,0.3636363636363636,,,,,,,,,,,,,,,,115.0,0.2241861289204906
P0,F4_KelvinOp,cv_fold,4.0,disagreement_abstention,1.0,True,False,,,,0.0,0.2727272727272727,0.899899054224954,,0.7272727272727273,,11,0.09565217391304348,0.09090909090909088,,,,,,,,,,,,,,,,115.0,0.2463020616351319
P0,F4_KelvinOp,cv_fold,4.0,minimax_oracle,1.0,True,False,,,,,0.36363636363636365,0.8989926842135907,,0.6363636363636364,,11,0.09565217391304348,0.18181818181818182,,,,,,,,,,,,,,,,115.0,0.24539569162376862
P2,F1_Frobenius,full_panel,,jarvis_only,1.0,True,False,20.0,20.0,207.0,,0.1,0.5946498956983947,0.1,0.9,0.40535010430160534,20,0.0966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jarvis_only,,
P2,F1_Frobenius,full_panel,,mp_only,1.0,True,False,20.0,20.0,207.0,,0.1,0.7140388260025363,0.1,0.9,0.2859611739974637,20,0.0966183574879227,0.0213903743315508,-0.03208556149732621,0.08021390374331551,0.0,-0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jarvis_only,,
P2,F1_Frobenius,full_panel,,average_percentile,1.0,True,False,20.0,20.0,207.0,,0.4,0.9019974625800676,0.4,0.6,0.09800253741993237,20,0.0966183574879227,0.026737967914438502,-0.016042780748663103,0.06951871657754011,0.30000000000000004,0.09999999999999998,0.5238095238095237,0.30000000000000004,0.09999999999999998,0.4090909090909091,0.30000000000000004,0.09999999999999998,0.4090909090909091,0.30000000000000004,0.09999999999999998,0.4090909090909091,jarvis_only,,
P2,F1_Frobenius,full_panel,,borda_count,1.0,True,False,20.0,20.0,207.0,,0.4,0.9019974625800676,0.4,0.6,0.09800253741993237,20,0.0966183574879227,0.026737967914438502,-0.016042780748663103,0.06951871657754011,0.30000000000000004,0.09999999999999998,0.5238095238095237,0.30000000000000004,0.09999999999999998,0.4090909090909091,0.30000000000000004,0.09999999999999998,0.4090909090909091,0.30000000000000004,0.09999999999999998,0.4090909090909091,jarvis_only,,
P2,F1_Frobenius,full_panel,,maximin_percentile,1.0,True,False,20.0,20.0,207.0,,0.3,0.8867293965577107,0.3,0.7,0.11327060344228934,20,0.0966183574879227,0.0213903743315508,-0.026737967914438502,0.06951871657754011,0.19999999999999998,0.047619047619047616,0.4291071428571399,0.19999999999999998,0.047619047619047616,0.3333333333333333,0.19999999999999998,0.047619047619047616,0.3333333333333333,0.19999999999999998,0.047619047619047616,0.3333333333333333,jarvis_only,,
P2,F1_Frobenius,full_panel,,intersection_first,1.0,True,False,20.0,20.0,207.0,,0.4,0.9019974625800676,0.4,0.6,0.09800253741993237,20,0.0966183574879227,0.026737967914438502,-0.016042780748663103,0.06951871657754011,0.30000000000000004,0.09999999999999998,0.5238095238095237,0.30000000000000004,0.09999999999999998,0.4090909090909091,0.30000000000000004,0.09999999999999998,0.4090909090909091,0.30000000000000004,0.09999999999999998,0.4090909090909091,jarvis_only,,
P2,F1_Frobenius,full_panel,,balanced_union,1.0,True,False,20.0,20.0,207.0,,0.45,0.8899696379112094,0.45,0.55,0.11003036208879058,20,0.0966183574879227,0.0213903743315508,-0.016042780748663103,0.058823529411764705,0.35,0.14285714285714285,0.631578947368421,0.35,0.19999999999999998,0.47619047619047616,0.35,0.19999999999999998,0.47619047619047616,0.35,0.19999999999999998,0.47619047619047616,jarvis_only,,
P2,F1_Frobenius,full_panel,,disagreement_abstention,1.0,True,False,20.0,20.0,207.0,0.0,0.4,0.9019974625800676,0.4,0.6,0.09800253741993237,20,0.0966183574879227,0.026737967914438502,-0.016042780748663103,0.06951871657754011,0.30000000000000004,0.09999999999999998,0.5238095238095237,0.30000000000000004,0.09999999999999998,0.4090909090909091,0.30000000000000004,0.09999999999999998,0.4090909090909091,0.30000000000000004,0.09999999999999998,0.4090909090909091,jarvis_only,,
P2,F1_Frobenius,full_panel,,minimax_oracle,1.0,True,False,20.0,20.0,207.0,,0.45,0.8918051864058493,0.45,0.55,0.10819481359415073,20,0.0966183574879227,0.026737967914438502,-0.016042780748663103,0.06951871657754011,0.35,0.13636363636363635,0.5005952380952349,0.35,0.21052631578947367,0.47619047619047616,0.35,0.21052631578947367,0.47619047619047616,0.35,0.21052631578947367,0.47619047619047616,jarvis_only,,
P2,F1_Frobenius,full_panel,,jarvis_only,1.5,False,False,20.0,30.0,207.0,,0.25,0.639766270061595,0.25,0.75,0.36023372993840497,30,0.14492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.2,0.2,0.0,-0.2,0.0,jarvis_only,,
P2,F1_Frobenius,full_panel,,mp_only,1.5,False,False,20.0,30.0,207.0,,0.15,0.7155225011166796,0.15,0.85,0.2844774988833204,30,0.14492753623188406,0.0213903743315508,-0.0427807486631016,0.09090909090909091,-0.1,-0.24999999999999997,0.19047619047619047,-0.1,-0.2,0.2,0.0,0.0,0.0,-0.1,-0.2,0.0,jarvis_only,,
P2,F1_Frobenius,full_panel,,average_percentile,1.5,False,False,20.0,30.0,207.0,,0.5,0.8853735079825271,0.5,0.5,0.11462649201747288,30,0.14492753623188406,0.0213903743315508,-0.026737967914438502,0.0748663101604278,0.25,0.0,0.5,0.25,0.04999999999999999,0.5238095238095237,0.35,0.10000000000000003,0.5,0.25,0.047619047619047616,0.47619047619047616,jarvis_only,,
P2,F1_Frobenius,full_panel,,borda_count,1.5,False,False,20.0,30.0,207.0,,0.5,0.8853735079825271,0.5,0.5,0.11462649201747288,30,0.14492753623188406,0.0213903743315508,-0.026737967914438502,0.0748663101604278,0.25,0.0,0.5,0.25,0.04999999999999999,0.5238095238095237,0.35,0.10000000000000003,0.5,0.25,0.047619047619047616,0.47368421052631576,jarvis_only,,
P2,F1_Frobenius,full_panel,,maximin_percentile,1.5,False,False,20.0,30.0,207.0,,0.4,0.8758063318469067,0.4,0.6,0.1241936681530933,30,0.14492753623188406,0.026737967914438502,-0.026737967914438502,0.0855614973262032,0.15000000000000002,-0.050000000000000044,0.35,0.15000000000000002,-0.04999999999999999,0.4,0.25,0.0,0.38095238095238093,0.15000000000000002,-0.05006578947368425,0.35000000000000003,jarvis_only,,
P2,F1_Frobenius,full_panel,,intersection_first,1.5,False,False,20.0,30.0,207.0,,0.5,0.8853735079825271,0.5,0.5,0.11462649201747288,30,0.14492753623188406,0.0213903743315508,-0.026737967914438502,0.0748663101604278,0.25,0.0,0.5,0.25,0.04999999999999999,0.5238095238095237,0.35,0.10000000000000003,0.5,0.25,0.047619047619047616,0.47619047619047616,jarvis_only,,
P2,F1_Frobenius,full_panel,,balanced_union,1.5,False,False,20.0,30.0,207.0,,0.7,0.8667753926396422,0.7,0.30000000000000004,0.1332246073603578,30,0.14492753623188406,0.026737967914438502,-0.016042780748663103,0.0748663101604278,0.44999999999999996,0.17331521739130437,0.7368421052631579,0.44999999999999996,0.3157894736842105,0.6842105263157895,0.5499999999999999,0.36363636363636365,0.6818181818181819,0.44999999999999996,0.30000000000000004,0.65,jarvis_only,,
P2,F1_Frobenius,full_panel,,disagreement_abstention,1.5,False,False,20.0,30.0,207.0,0.0,0.5,0.8853735079825271,0.5,0.5,0.11462649201747288,30,0.14492753623188406,0.0213903743315508,-0.026737967914438502,0.0748663101604278,0.25,0.0,0.5,0.25,0.04999999999999999,0.5238095238095237,0.35,0.10000000000000003,0.5,0.25,0.047619047619047616,0.47619047619047616,jarvis_only,,
P2,F1_Frobenius,full_panel,,minimax_oracle,1.5,False,False,20.0,30.0,207.0,,0.65,0.8788089649525404,0.65,0.35,0.12119103504745965,30,0.14492753623188406,0.026737967914438502,-0.016042780748663103,0.06951871657754011,0.4,0.10526315789473684,0.5505357142857114,0.4,0.23809523809523808,0.6,0.5,0.21052631578947373,0.6190476190476191,0.4,0.2,0.5714285714285714,jarvis_only,,
P2,F1_Frobenius,full_panel,,jarvis_only,2.0,False,False,20.0,40.0,207.0,,0.25,0.5717888228309357,0.25,0.75,0.4282111771690643,40,0.1932367149758454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999999,-0.2,0.25,0.0,-0.2,0.0,jarvis_only,,
P2,F1_Frobenius,full_panel,,mp_only,2.0,False,False,20.0,40.0,207.0,,0.2,0.7377623830227842,0.2,0.8,0.2622376169772158,40,0.1932367149758454,0.0374331550802139,-0.0374331550802139,0.11229946524064172,-0.04999999999999999,-0.21052631578947367,0.25,-0.04999999999999999,-0.25,0.2,0.0,0.0,0.0,-0.04999999999999999,-0.25,0.0,jarvis_only,,
P2,F1_Frobenius,full_panel,,average_percentile,2.0,False,False,20.0,40.0,207.0,,0.55,0.8695685524111979,0.55,0.44999999999999996,0.1304314475888021,40,0.1932367149758454,0.0427807486631016,-0.016042780748663103,0.10160427807486631,0.30000000000000004,0.09090909090909091,0.631578947368421,0.30000000000000004,0.047619047619047616,0.5505357142857114,0.35000000000000003,0.15000000000000002,0.5714285714285714,0.30000000000000004,0.047619047619047616,0.5,jarvis_only,,
P2,F1_Frobenius,full_panel,,borda_count,2.0,False,False,20.0,40.0,207.0,,0.55,0.8695685524111979,0.55,0.44999999999999996,0.1304314475888021,40,0.1932367149758454,0.0427807486631016,-0.016042780748663103,0.10160427807486631,0.30000000000000004,0.09090909090909091,0.631578947368421,0.30000000000000004,0.047619047619047616,0.5505357142857114,0.35000000000000003,0.15000000000000002,0.5714285714285714,0.30000000000000004,0.047619047619047616,0.5,jarvis_only,,
P2,F1_Frobenius,full_panel,,maximin_percentile,2.0,False,False,20.0,40.0,207.0,,0.45,0.8622098176119569,0.45,0.55,0.13779018238804308,40,0.1932367149758454,0.0427807486631016,-0.0213903743315508,0.11229946524064172,0.2,-0.047619047619047616,0.47619047619047616,0.2,-0.09999999999999998,0.44999999999999996,0.25,0.047619047619047616,0.4285714285714286,0.2,-0.09999999999999998,0.38095238095238093,jarvis_only,,
P2,F1_Frobenius,full_panel,,intersection_first,2.0,False,False,20.0,40.0,207.0,,0.55,0.8695685524111979,0.55,0.44999999999999996,0.1304314475888021,40,0.1932367149758454,0.0427807486631016,-0.016042780748663103,0.10160427807486631,0.30000000000000004,0.09090909090909091,0.631578947368421,0.30000000000000004,0.047619047619047616,0.5505357142857114,0.35000000000000003,0.15000000000000002,0.5714285714285714,0.30000000000000004,0.047619047619047616,0.5,jarvis_only,,
P2,F1_Frobenius,full_panel,,balanced_union,2.0,False,True,20.0,40.0,207.0,,1.0,0.83316651974628,1.0,0.0,0.16683348025372002,40,0.1932367149758454,0.0213903743315508,-0.03208556149732621,0.0748663101604278,0.75,0.38095238095238093,0.9,0.75,0.5,0.9047619047619048,0.8,0.5263157894736843,0.95,0.75,0.4736842105263158,0.8636363636363636,jarvis_only,,
P2,F1_Frobenius,full_panel,,disagreement_abstention,2.0,False,False,20.0,40.0,207.0,0.0,0.55,0.8695685524111979,0.55,0.44999999999999996,0.1304314475888021,40,0.1932367149758454,0.0427807486631016,-0.016042780748663103,0.10160427807486631,0.30000000000000004,0.09090909090909091,0.631578947368421,0.30000000000000004,0.047619047619047616,0.5505357142857114,0.35000000000000003,0.15000000000000002,0.5714285714285714,0.30000000000000004,0.047619047619047616,0.5,jarvis_only,,
